OBJECTID,PolygonOID,Position,TIF_ID,X,Y
1930,482,NE,1726,185900.923700000159442,185900.923700000159442
1931,482,SW,1726,185880.039900000207126,185880.039900000207126
1932,482,SE,1726,185900.923700000159442,185900.923700000159442
1933,483,NW,1727,185900.923700000159442,185900.923700000159442
1934,483,NE,1727,185923.349999999627471,185923.349999999627471
1935,483,SW,1727,185900.923700000159442,185900.923700000159442
1936,483,SE,1727,185922.158400000073016,185922.158400000073016
1937,484,NW,1359,185740.711000000126660,185740.711000000126660
1938,484,NE,1359,185750.923700000159442,185750.923700000159442
1939,484,SW,1359,185740.669200000353158,185740.669200000353158
1940,484,SE,1359,185750.923700000159442,185750.923700000159442
1941,485,NW,1360,185750.923700000159442,185750.923700000159442
1942,485,NE,1360,185782.602900000289083,185782.602900000289083
1943,485,SW,1360,185750.923700000159442,185750.923700000159442
1944,485,SE,1360,185782.807500000111759,185782.807500000111759
1945,486,NW,1568,185968.161299999803305,185968.161299999803305
1946,486,NE,1568,185983.079099999740720,185983.079099999740720
1947,486,SW,1568,185968.217899999581277,185968.217899999581277
1948,486,SE,1568,185983.223500000312924,185983.223500000312924
1949,487,NW,1580,185968.217899999581277,185968.217899999581277
1950,487,NE,1580,185983.223500000312924,185983.223500000312924
1951,487,SW,1580,185968.266999999992549,185968.266999999992549
1952,487,SE,1580,185983.345200000330806,185983.345200000330806
1953,488,NW,1440,186570.393799999728799,186570.393799999728799
1954,488,NE,1440,186570.393799999728799,186570.393799999728799
1955,488,SW,1440,186565.395399999804795,186565.395399999804795
1956,488,SE,1440,186575.317400000058115,186575.317400000058115
1957,489,NW,1454,186565.395399999804795,186565.395399999804795
1958,489,NE,1454,186575.317400000058115,186575.317400000058115
1959,489,SW,1454,186570.141200000420213,186570.141200000420213
1960,489,SE,1454,186570.141200000420213,186570.141200000420213
1961,490,NW,3707,183381.517799999564886,183381.517799999564886
1962,490,NE,3707,183400.923700000159442,183400.923700000159442
1963,490,SW,3707,183380.624200000427663,183380.624200000427663
1964,490,SE,3707,183399.906100000254810,183399.906100000254810
1965,491,NW,3708,183400.923700000159442,183400.923700000159442
1966,491,NE,3708,183401.230200000107288,183401.230200000107288
1967,491,SW,3708,183400.923700000159442,183400.923700000159442
1968,491,SE,3708,183400.923700000159442,183400.923700000159442
1969,492,NW,3725,183380.624200000427663,183380.624200000427663
1970,492,NE,3725,183400.856200000271201,183400.856200000271201
1971,492,SW,3725,183379.698099999688566,183379.698099999688566
1972,492,SE,3725,183399.645600000396371,183399.645600000396371
1973,493,NW,3296,188305.790099999867380,188305.790099999867380
1974,493,NE,3296,188316.610600000247359,188316.610600000247359
1975,493,SW,3296,188306.505199999548495,188306.505199999548495
1976,493,SE,3296,188317.430599999614060,188317.430599999614060
1977,494,NW,3305,188306.505199999548495,188306.505199999548495
1978,494,NE,3305,188317.430599999614060,188317.430599999614060
1979,494,SW,3305,188307.110799999907613,188307.110799999907613
1980,494,SE,3305,188317.964599999599159,188317.964599999599159
1981,495,NW,4032,183021.764999999664724,183021.764999999664724
1982,495,NE,4032,183027.537100000306964,183027.537100000306964
1983,495,SW,4032,183021.554200000129640,183021.554200000129640
1984,495,SE,4032,183027.537100000306964,183027.537100000306964
1985,496,NW,4051,183021.554200000129640,183021.554200000129640
1986,496,NE,4051,183034.304800000041723,183034.304800000041723
1987,496,SW,4051,183012.608599999919534,183012.608599999919534
1988,496,SE,4051,183025.616600000299513,183025.616600000299513
1989,497,NW,4065,183012.608599999919534,183012.608599999919534
1990,497,NE,4065,183025.616600000299513,183025.616600000299513
1991,497,SW,4065,183003.662899999879301,183003.662899999879301
1992,497,SE,4065,183016.681599999777973,183016.681599999777973
1993,498,NW,4081,183003.662899999879301,183003.662899999879301
1994,498,NE,4081,183016.681599999777973,183016.681599999777973
1995,498,SW,4081,183001.332799999974668,183001.332799999974668
1996,498,SE,4081,183013.920099999755621,183013.920099999755621
1997,499,NW,2999,186921.631500000134110,186921.631500000134110
1998,499,NE,2999,186934.839599999599159,186934.839599999599159
1999,499,SW,2999,186911.012000000104308,186911.012000000104308
2000,499,SE,2999,186931.299200000241399,186931.299200000241399
2001,500,NW,3016,186900.923700000159442,186900.923700000159442
2002,500,NE,3016,186900.923700000159442,186900.923700000159442
2003,500,SW,3016,186873.564399999566376,186873.564399999566376
2004,500,SE,3016,186893.570799999870360,186893.570799999870360
2005,501,NW,3017,186911.012000000104308,186911.012000000104308
2006,501,NE,3017,186931.299200000241399,186931.299200000241399
2007,501,SW,3017,186900.923700000159442,186900.923700000159442
2008,501,SE,3017,186900.923700000159442,186900.923700000159442
2009,502,NW,3034,186850.923700000159442,186850.923700000159442
2010,502,NE,3034,186850.923700000159442,186850.923700000159442
2011,502,SW,3034,186844.189299999736249,186844.189299999736249
2012,502,SE,3034,186850.124699999578297,186850.124699999578297
2013,503,NW,3035,186873.564399999566376,186873.564399999566376
2014,503,NE,3035,186893.570799999870360,186893.570799999870360
2015,503,SW,3035,186850.923700000159442,186850.923700000159442
2016,503,SE,3035,186860.457499999552965,186860.457499999552965
2017,504,NW,3297,188450.127199999988079,188450.127199999988079
2018,504,NE,3297,188450.923700000159442,188450.923700000159442
2019,504,SW,3297,188450.923700000159442,188450.923700000159442
2020,504,SE,3297,188450.923700000159442,188450.923700000159442
2021,505,NW,3298,188450.923700000159442,188450.923700000159442
2022,505,NE,3298,188491.083499999716878,188491.083499999716878
2023,505,SW,3298,188455.188500000163913,188455.188500000163913
2024,505,SE,3298,188496.325000000186265,188496.325000000186265
2025,506,NW,2740,174547.704400000162423,174547.704400000162423
2026,506,NE,2740,174550.923700000159442,174550.923700000159442
2027,506,SW,2740,174544.200500000268221,174544.200500000268221
2028,506,SE,2740,174550.923700000159442,174550.923700000159442
2029,507,NW,2741,174550.923700000159442,174550.923700000159442
2030,507,NE,2741,174596.154500000178814,174596.154500000178814
2031,507,SW,2741,174550.923700000159442,174550.923700000159442
2032,507,SE,2741,174596.154500000178814,174596.154500000178814
2033,508,NW,2745,174544.200500000268221,174544.200500000268221
2034,508,NE,2745,174550.923700000159442,174550.923700000159442
2035,508,SW,2745,174542.178500000387430,174542.178500000387430
2036,508,SE,2745,174550.923700000159442,174550.923700000159442
2037,509,NW,2746,174550.923700000159442,174550.923700000159442
2038,509,NE,2746,174600.923700000159442,174600.923700000159442
2039,509,SW,2746,174550.923700000159442,174550.923700000159442
2040,509,SE,2746,174600.923700000159442,174600.923700000159442
2041,510,NW,2747,174600.923700000159442,174600.923700000159442
2042,510,NE,2747,174636.743099999614060,174636.743099999614060
2043,510,SW,2747,174600.923700000159442,174600.923700000159442
2044,510,SE,2747,174633.123300000093877,174633.123300000093877
2045,511,NW,1578,172568.830000000074506,172568.830000000074506
2046,511,NE,1578,172600.923700000159442,172600.923700000159442
2047,511,SW,1578,172558.165500000119209,172558.165500000119209
2048,511,SE,1578,172600.923700000159442,172600.923700000159442
2049,512,NW,1579,172600.923700000159442,172600.923700000159442
2050,512,NE,1579,172623.849000000394881,172623.849000000394881
2051,512,SW,1579,172600.923700000159442,172600.923700000159442
2052,512,SE,1579,172623.849000000394881,172623.849000000394881
2053,513,NW,1595,172522.027300000190735,172522.027300000190735
2054,513,NE,1595,172550.923700000159442,172550.923700000159442
2055,513,SW,1595,172518.161999999545515,172518.161999999545515
2056,513,SE,1595,172550.923700000159442,172550.923700000159442
2057,514,NW,1596,172558.165500000119209,172558.165500000119209
2058,514,NE,1596,172600.923700000159442,172600.923700000159442
2059,514,SW,1596,172550.923700000159442,172550.923700000159442
2060,514,SE,1596,172600.923700000159442,172600.923700000159442
2061,515,NW,1597,172600.923700000159442,172600.923700000159442
2062,515,NE,1597,172632.221400000154972,172632.221400000154972
2063,515,SW,1597,172600.923700000159442,172600.923700000159442
2064,515,SE,1597,172627.653500000014901,172627.653500000014901
2065,516,NW,1616,172558.372999999672174,172558.372999999672174
2066,516,NE,1616,172600.923700000159442,172600.923700000159442
2067,516,SW,1616,172558.372999999672174,172558.372999999672174
2068,516,SE,1616,172600.923700000159442,172600.923700000159442
2069,517,NW,1617,172600.923700000159442,172600.923700000159442
2070,517,NE,1617,172627.653500000014901,172627.653500000014901
2071,517,SW,1617,172600.923700000159442,172600.923700000159442
2072,517,SE,1617,172619.946499999612570,172619.946499999612570
2073,518,NW,2674,172157.134300000034273,172157.134300000034273
2074,518,NE,2674,172200.923700000159442,172200.923700000159442
2075,518,SW,2674,172154.077899999916553,172154.077899999916553
2076,518,SE,2674,172200.923700000159442,172200.923700000159442
2077,519,NW,2675,172200.923700000159442,172200.923700000159442
2078,519,NE,2675,172216.579199999570847,172216.579199999570847
2079,519,SW,2675,172200.923700000159442,172200.923700000159442
2080,519,SE,2675,172214.178799999877810,172214.178799999877810
2081,520,NW,3289,171857.908099999651313,171857.908099999651313
2082,520,NE,3289,171883.216699999757111,171883.216699999757111
2083,520,SW,3289,171856.823099999688566,171856.823099999688566
2084,520,SE,3289,171883.216699999757111,171883.216699999757111
2085,521,NW,3294,171856.823099999688566,171856.823099999688566
2086,521,NE,3294,171900.923700000159442,171900.923700000159442
2087,521,SW,3294,171867.106100000441074,171867.106100000441074
2088,521,SE,3294,171900.923700000159442,171900.923700000159442
2089,522,NW,3295,171900.923700000159442,171900.923700000159442
2090,522,NE,3295,171913.607599999755621,171913.607599999755621
2091,522,SW,3295,171900.923700000159442,171900.923700000159442
2092,522,SE,3295,171912.316800000146031,171912.316800000146031
2093,523,NW,3666,171691.792700000107288,171691.792700000107288
2094,523,NE,3666,171700.923700000159442,171700.923700000159442
2095,523,SW,3666,171691.206000000238419,171691.206000000238419
2096,523,SE,3666,171700.923700000159442,171700.923700000159442
2097,524,NW,3667,171700.923700000159442,171700.923700000159442
2098,524,NE,3667,171733.825799999758601,171733.825799999758601
2099,524,SW,3667,171700.923700000159442,171700.923700000159442
2100,524,SE,3667,171733.201500000432134,171733.201500000432134
2101,525,NW,3676,171691.206000000238419,171691.206000000238419
2102,525,NE,3676,171700.923700000159442,171700.923700000159442
2103,525,SW,3676,171689.008000000379980,171689.008000000379980
2104,525,SE,3676,171700.923700000159442,171700.923700000159442
2105,526,NW,3677,171700.923700000159442,171700.923700000159442
2106,526,NE,3677,171733.201500000432134,171733.201500000432134
2107,526,SW,3677,171700.923700000159442,171700.923700000159442
2108,526,SE,3677,171728.639399999752641,171728.639399999752641
2109,527,NW,1975,174218.364699999801815,174218.364699999801815
2110,527,NE,1975,174250.923700000159442,174250.923700000159442
2111,527,SW,1975,174216.367300000041723,174216.367300000041723
2112,527,SE,1975,174250.923700000159442,174250.923700000159442
2113,528,NW,1976,174250.923700000159442,174250.923700000159442
2114,528,NE,1976,174300.923700000159442,174300.923700000159442
2115,528,SW,1976,174250.923700000159442,174250.923700000159442
2116,528,SE,1976,174296.218600000254810,174296.218600000254810
2117,529,NW,1977,174300.923700000159442,174300.923700000159442
2118,529,NE,1977,174315.824199999682605,174315.824199999682605
2119,529,SW,1977,174300.923700000159442,174300.923700000159442
2120,529,SE,1977,174315.891499999910593,174315.891499999910593
2121,530,NW,1992,174216.367300000041723,174216.367300000041723
2122,530,NE,1992,174250.923700000159442,174250.923700000159442
2123,530,SW,1992,174216.881199999712408,174216.881199999712408
2124,530,SE,1992,174250.923700000159442,174250.923700000159442
2125,531,NW,1993,174250.923700000159442,174250.923700000159442
2126,531,NE,1993,174286.896099999547005,174286.896099999547005
2127,531,SW,1993,174250.923700000159442,174250.923700000159442
2128,531,SE,1993,174286.072399999946356,174286.072399999946356
2129,532,NW,3352,175255.754900000058115,175255.754900000058115
2130,532,NE,3352,175300.923700000159442,175300.923700000159442
2131,532,SW,3352,175258.748300000093877,175258.748300000093877
2132,532,SE,3352,175300.923700000159442,175300.923700000159442
2133,533,NW,3353,175300.923700000159442,175300.923700000159442
2134,533,NE,3353,175341.164200000464916,175341.164200000464916
2135,533,SW,3353,175300.923700000159442,175300.923700000159442
2136,533,SE,3353,175350.923700000159442,175350.923700000159442
2137,534,NW,3354,175350.923700000159442,175350.923700000159442
2138,534,NE,3354,175395.592100000008941,175395.592100000008941
2139,534,SW,3354,175350.923700000159442,175350.923700000159442
2140,534,SE,3354,175395.575799999758601,175395.575799999758601
2141,535,NW,3281,178056.057300000451505,178056.057300000451505
2142,535,NE,3281,178100.923700000159442,178100.923700000159442
2143,535,SW,3281,178051.701500000432134,178051.701500000432134
2144,535,SE,3281,178100.923700000159442,178100.923700000159442
2145,536,NW,3282,178100.923700000159442,178100.923700000159442
2146,536,NE,3282,178110.366799999959767,178110.366799999959767
2147,536,SW,3282,178100.923700000159442,178100.923700000159442
2148,536,SE,3282,178108.769299999810755,178108.769299999810755
2149,537,NW,3284,178074.061499999836087,178074.061499999836087
2150,537,NE,3284,178100.923700000159442,178100.923700000159442
2151,537,SW,3284,178074.061499999836087,178074.061499999836087
2152,537,SE,3284,178100.923700000159442,178100.923700000159442
2153,538,NW,3285,178100.923700000159442,178100.923700000159442
2154,538,NE,3285,178108.769299999810755,178108.769299999810755
2155,538,SW,3285,178100.923700000159442,178100.923700000159442
2156,538,SE,3285,178106.216300000436604,178106.216300000436604
2157,539,NW,4627,179509.908499999903142,179509.908499999903142
2158,539,NE,4627,179520.662600000388920,179520.662600000388920
2159,539,SW,4627,179508.525799999944866,179508.525799999944866
2160,539,SE,4627,179519.636199999600649,179519.636199999600649
2161,540,NW,4635,179508.525799999944866,179508.525799999944866
2162,540,NE,4635,179519.636199999600649,179519.636199999600649
